Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn, White_box, Black_box, Hu1, Hu2, Hu3, Hu4, Hu5, Hu6, Hu7
1.094327670719076551e+00,4.604662844294521662e+00,3.424605513062271348e+04,1.576915376236401789e+05,3.600000000000000000e+01,9.200480000000000000e+05,1.709440000000000000e+05,5.569110200478785133e-01,1.389612993740569624e-01,9.838764262725301080e-02,2.101152707011511023e-01,2.849314565003144978e-02,7.830829033714933884e-02,-1.004041211869191944e-02
1.092365836000289248e+00,4.600088817626967419e+00,3.482755414636473870e+04,1.602098423739901627e+05,5.900000000000000000e+01,9.352240000000000000e+05,1.797360000000000000e+05,5.489468331810861690e-01,1.336666068076884095e-01,9.432982864929061184e-02,2.012562052029952531e-01,2.610869128934026340e-02,7.355683221225585433e-02,-9.342595160364603954e-03
1.089286447074546915e+00,4.567127910807541546e+00,3.462107428893615725e+04,1.581188746871416806e+05,4.900000000000000000e+01,9.263860000000000000e+05,1.767440000000000000e+05,5.522376520504663766e-01,1.365509641379166472e-01,9.607046916786428359e-02,2.053403874644192106e-01,2.721002314424842902e-02,7.586094788191001526e-02,-9.560512134600187076e-03
1.053003580399570316e+00,4.139787496957345603e+00,3.547168080652308709e+04,1.468452206989061378e+05,3.300000000000000000e+01,9.062860000000000000e+05,2.202100000000000000e+05,5.541963175727162572e-01,1.351956475978953187e-01,8.701578519858946259e-02,2.031903666508684814e-01,2.541529256339738335e-02,7.470187135300998538e-02,-9.167163858301817514e-03
1.053204537580741729e+00,4.135567344357029995e+00,3.552598783999575244e+04,1.469201151871113689e+05,2.900000000000000000e+01,9.071600000000000000e+05,2.148420000000000000e+05,5.535393364109419956e-01,1.383420094398776778e-01,9.063664470610507951e-02,2.052772937391531272e-01,2.650463671924443293e-02,7.634462483083165329e-02,-9.029018984179806862e-03
1.091208153755330645e+00,4.530793682415856338e+00,1.869590665929294482e+04,8.470729577896100818e+04,2.100000000000000000e+01,4.956380000000000000e+05,6.519400000000000000e+04,8.492280742529076942e-01,4.284338717111066397e-01,3.655586974792526256e-01,7.286038135191716947e-01,3.698518119393895409e-01,4.764092962926355646e-01,-6.785121326299450861e-02
1.091201667737216496e+00,4.517976216281961221e+00,1.885843597379312268e+04,8.520196520587347914e+04,3.100000000000000000e+01,4.990690000000000000e+05,6.763000000000000000e+04,8.477298580065243394e-01,4.263629122256224480e-01,3.630145769436236014e-01,7.245905176929714475e-01,3.654728110418470344e-01,4.726442358164718027e-01,-6.732214862035830472e-02
1.094775022178225754e+00,4.553360660564140794e+00,1.852268322051664290e+04,8.434045710439198592e+04,3.800000000000000000e+01,4.921300000000000000e+05,6.345800000000000000e+04,8.542525075036853099e-01,4.345885995696965320e-01,3.729965845676148639e-01,7.414194947462393603e-01,3.835705518975626171e-01,4.882509359365124757e-01,-6.994481501497586129e-02
1.089499071970702282e+00,4.471100602888161468e+00,1.891533808408270124e+04,8.457237951157556381e+04,3.700000000000000000e+01,4.979400000000000000e+05,6.364900000000000000e+04,8.492818494872582669e-01,4.289707097093946042e-01,3.645458035862137458e-01,7.282431671233162707e-01,3.691346828817562709e-01,4.764740501381597437e-01,-6.732519423882858678e-02
1.025037680353376501e+00,3.575757855634234872e+00,1.360015386820051208e+04,4.863085703205230675e+04,1.800000000000000000e+01,3.202360000000000000e+05,4.435000000000000000e+04,1.194541726955109295e+00,1.013163649208888462e+00,1.110714190454004546e+00,1.942423106811480560e+00,2.843751457691485740e+00,1.952889669192037436e+00,-2.307688452369869303e-01
1.024282575122755778e+00,3.573789426973123184e+00,1.356059469318883203e+04,4.846270993798608833e+04,1.400000000000000000e+01,3.192110000000000000e+05,4.366900000000000000e+04,1.198555564796275785e+00,1.021284372308874921e+00,1.123387587156638334e+00,1.961357429248338891e+00,2.901998755620646353e+00,1.979818266216731626e+00,-2.336173462859243433e-01
9.476926681702045885e-01,2.624816009541141693e+00,1.603431704777273262e+04,4.208713208905232023e+04,1.600000000000000000e+01,3.245560000000000000e+05,5.132600000000000000e+04,1.165995630746702538e+00,9.796144281943625076e-01,1.015969012382852199e+00,1.790743820443763124e+00,2.410966497280201182e+00,1.771113625341393050e+00,-1.464044682360847727e-01
